기온,노면온도,humi_,alti_,시간,경도,위도
-4.1,-7.7,54.1,10273,2024-01-25 06:23:44,127.5212887,34.9535088
-4.1,-7.7,54.1,10273,2024-01-25 06:23:44,127.5213262,34.9534148
-4.1,-7.7,54.0,10272,2024-01-25 06:23:45,127.5213262,34.9534148
-4.1,-7.6,54.0,10272,2024-01-25 06:23:45,127.5213554,34.953308
-4.1,-7.7,54.0,10272,2024-01-25 06:23:46,127.5213554,34.953308
-4.1,-7.7,54.0,10271,2024-01-25 06:23:46,127.5213905,34.9531972
-4.1,-7.7,54.1,10271,2024-01-25 06:23:47,127.5213905,34.9531972
-4.1,-7.7,54.1,10270,2024-01-25 06:23:47,127.5214286,34.9530871
-4.1,-7.8,54.1,10270,2024-01-25 06:23:48,127.5214286,34.9530871
-4.1,-7.6,54.1,10269,2024-01-25 06:23:48,127.5214665,34.9529789
-4.0,-7.7,54.1,10268,2024-01-25 06:23:49,127.5214665,34.9529789
-4.0,-7.7,54.1,10268,2024-01-25 06:23:49,127.5215035,34.9528646
-4.0,-7.6,54.1,10267,2024-01-25 06:23:50,127.5215035,34.9528646
-4.0,-7.6,54.1,10268,2024-01-25 06:23:50,127.5215443,34.9527494
-4.0,-7.7,54.0,10268,2024-01-25 06:23:51,127.5215443,34.9527494
-4.0,-7.7,54.0,10267,2024-01-25 06:23:51,127.5215877,34.952628
-4.0,-7.6,54.0,10267,2024-01-25 06:23:52,127.5215877,34.952628
-3.9,-7.5,54.0,10267,2024-01-25 06:23:52,127.5216315,34.9525078
-4.0,-7.5,54.1,10266,2024-01-25 06:23:53,127.5216315,34.9525078
-4.0,-7.6,54.1,10265,2024-01-25 06:23:53,127.5216727,34.9523852
-3.9,-7.7,54.1,10264,2024-01-25 06:23:54,127.5216727,34.9523852
-3.9,-7.8,54.1,10263,2024-01-25 06:23:54,127.5217173,34.952266
-3.9,-8.4,54.1,10263,2024-01-25 06:23:55,127.5217173,34.952266
-3.9,-8.1,54.1,10263,2024-01-25 06:23:55,127.5217622,34.9521396
-4.0,-7.8,54.1,10263,2024-01-25 06:23:56,127.5217622,34.9521396
-3.9,-7.8,54.1,10263,2024-01-25 06:23:56,127.5218079,34.9520095
-3.9,-7.9,54.1,10263,2024-01-25 06:23:57,127.5218079,34.9520095
-3.9,-7.9,54.1,10263,2024-01-25 06:23:57,127.5218565,34.9518803
-3.9,-6.6,54.1,10263,2024-01-25 06:23:58,127.5218565,34.9518803
-3.9,-7.1,54.1,10264,2024-01-25 06:23:58,127.5219111,34.9517509
-3.9,-7.4,54.1,10264,2024-01-25 06:23:59,127.5219111,34.9517509
-3.9,-7.6,54.1,10264,2024-01-25 06:23:59,127.5219661,34.9516252
-3.9,-7.4,54.1,10264,2024-01-25 06:24:00,127.5219661,34.9516252
-3.9,-7.2,54.1,10264,2024-01-25 06:24:00,127.522025,34.9514996
-3.9,-7.8,54.1,10264,2024-01-25 06:24:01,127.522025,34.9514996
-3.9,-7.8,54.1,10263,2024-01-25 06:24:01,127.5220848,34.9513725
-3.9,-7.9,54.1,10263,2024-01-25 06:24:02,127.5220848,34.9513725
-3.9,-8.0,54.1,10263,2024-01-25 06:24:02,127.5221407,34.9512432
-3.9,-8.0,54.1,10263,2024-01-25 06:24:03,127.5221407,34.9512432
-3.9,-7.9,54.1,10263,2024-01-25 06:24:03,127.5221918,34.9511117
-3.9,-7.7,54.1,10263,2024-01-25 06:24:04,127.5221918,34.9511117
-3.9,-7.7,54.1,10263,2024-01-25 06:24:04,127.5222442,34.9509798
-3.9,-7.6,54.1,10262,2024-01-25 06:24:05,127.5222442,34.9509798
-3.9,-7.6,54.1,10261,2024-01-25 06:24:05,127.5222927,34.95085
-3.9,-7.4,54.1,10260,2024-01-25 06:24:06,127.5222927,34.95085
-3.9,-7.4,54.1,10259,2024-01-25 06:24:06,127.5223403,34.9507169
-3.9,-7.4,54.1,10260,2024-01-25 06:24:07,127.5223403,34.9507169
-3.9,-7.4,54.1,10261,2024-01-25 06:24:07,127.5223819,34.9505851
-3.9,-7.4,54.1,10263,2024-01-25 06:24:08,127.5223819,34.9505851
-3.9,-7.3,54.1,10264,2024-01-25 06:24:08,127.5224166,34.9504544
-3.9,-7.2,54.1,10265,2024-01-25 06:24:09,127.5224166,34.9504544
-3.9,-7.3,54.1,10266,2024-01-25 06:24:09,127.5224409,34.9503262
-3.9,-7.4,54.1,10267,2024-01-25 06:24:10,127.5224409,34.9503262
-3.9,-7.8,54.1,10267,2024-01-25 06:24:10,127.5224558,34.9502026
-3.9,-7.2,54.1,10268,2024-01-25 06:24:11,127.5224558,34.9502026
-3.9,-7.7,54.1,10269,2024-01-25 06:24:11,127.5224648,34.9500855
-3.9,-7.7,54.1,10269,2024-01-25 06:24:12,127.5224648,34.9500855
-3.9,-7.8,54.1,10269,2024-01-25 06:24:12,127.5224703,34.9499729
-3.9,-7.6,54.1,10270,2024-01-25 06:24:13,127.5224703,34.9499729
-3.9,-7.8,54.1,10270,2024-01-25 06:24:13,127.522477,34.9498598
-3.9,-7.8,54.1,10270,2024-01-25 06:24:14,127.522477,34.9498598
-3.9,-7.5,54.1,10271,2024-01-25 06:24:14,127.5224799,34.9497496
-3.9,-7.5,54.1,10271,2024-01-25 06:24:15,127.5224799,34.9497496
-3.9,-7.5,54.1,10271,2024-01-25 06:24:15,127.5224841,34.9496396
-3.8,-7.4,54.1,10272,2024-01-25 06:24:16,127.5224841,34.9496396
-3.9,-7.5,54.1,10272,2024-01-25 06:24:16,127.5224885,34.9495313
-3.9,-7.7,54.1,10272,2024-01-25 06:24:17,127.5224885,34.9495313
-3.9,-7.4,54.1,10272,2024-01-25 06:24:17,127.5224919,34.9494256
-3.9,-7.3,54.1,10272,2024-01-25 06:24:18,127.5224919,34.9494256
-3.9,-7.4,54.1,10273,2024-01-25 06:24:18,127.5224959,34.9493289
-3.8,-7.3,54.1,10273,2024-01-25 06:24:19,127.5224959,34.9493289
-3.8,-7.4,54.1,10274,2024-01-25 06:24:19,127.5224944,34.9492413
-3.8,-7.3,54.1,10274,2024-01-25 06:24:20,127.5224944,34.9492413
-3.8,-7.4,54.1,10274,2024-01-25 06:24:20,127.5224943,34.9491581
-3.8,-7.2,54.1,10275,2024-01-25 06:24:21,127.5224943,34.9491581
-3.8,-7.3,54.1,10275,2024-01-25 06:24:21,127.5224985,34.949085
-3.8,-7.3,54.1,10275,2024-01-25 06:24:22,127.5225028,34.9490127
-3.8,-7.4,54.1,10276,2024-01-25 06:24:22,127.5225028,34.9490127
-3.8,-7.4,54.1,10276,2024-01-25 06:24:23,127.5225028,34.9490127
-3.8,-7.3,54.1,10276,2024-01-25 06:24:23,127.5225024,34.9489427
-3.8,-7.4,54.1,10276,2024-01-25 06:24:24,127.5225024,34.9489427
-3.8,-7.5,54.1,10276,2024-01-25 06:24:24,127.5225018,34.9488777
-3.8,-7.5,54.0,10276,2024-01-25 06:24:25,127.5225018,34.9488777
-3.8,-7.4,54.0,10276,2024-01-25 06:24:25,127.5224989,34.9488211
-3.8,-7.4,54.0,10277,2024-01-25 06:24:26,127.5224951,34.9487777
-3.8,-7.3,54.0,10277,2024-01-25 06:24:26,127.5224951,34.9487777
-3.8,-7.4,54.1,10278,2024-01-25 06:24:27,127.5224951,34.9487777
-3.8,-7.4,54.1,10278,2024-01-25 06:24:27,127.5224923,34.9487461
-3.8,-7.3,54.1,10278,2024-01-25 06:24:28,127.5224882,34.9487269
-3.8,-7.4,54.1,10278,2024-01-25 06:24:28,127.5224882,34.9487269
-3.8,-7.3,54.1,10278,2024-01-25 06:24:29,127.5224871,34.948721
-3.8,-7.3,54.1,10278,2024-01-25 06:24:30,127.5224871,34.948721
-3.8,-7.3,54.1,10278,2024-01-25 06:24:30,127.5224884,34.9487211
-3.8,-7.3,54.1,10278,2024-01-25 06:24:31,127.522489,34.9487222
-3.8,-7.3,54.1,10278,2024-01-25 06:24:31,127.522489,34.9487222
-3.8,-7.3,54.1,10279,2024-01-25 06:24:32,127.5224892,34.9487228
-3.8,-7.2,54.1,10279,2024-01-25 06:24:33,127.5224893,34.9487231
-3.8,-7.3,54.1,10279,2024-01-25 06:24:33,127.5224893,34.9487231
-3.8,-7.2,54.1,10279,2024-01-25 06:24:34,127.5224893,34.9487231
-3.8,-7.1,54.1,10279,2024-01-25 06:24:34,127.5224893,34.9487232
-3.8,-7.2,54.1,10279,2024-01-25 06:24:35,127.5224893,34.9487232
-3.8,-7.2,54.1,10279,2024-01-25 06:24:35,127.5224893,34.9487232
-3.8,-7.2,54.1,10279,2024-01-25 06:24:36,127.5224893,34.9487232
-3.9,-7.2,54.1,10279,2024-01-25 06:24:36,127.5224893,34.9487232
-3.9,-7.3,54.1,10279,2024-01-25 06:24:37,127.5224893,34.9487232
-3.9,-7.2,54.1,10279,2024-01-25 06:24:37,127.5224893,34.9487232
-3.9,-7.3,54.1,10279,2024-01-25 06:24:38,127.5224893,34.9487232
-3.9,-7.2,54.1,10279,2024-01-25 06:24:38,127.5224893,34.9487232
-3.9,-7.2,54.1,10279,2024-01-25 06:24:39,127.5224893,34.9487232
-3.9,-7.2,54.1,10279,2024-01-25 06:24:39,127.5224893,34.9487232
-3.9,-7.2,54.1,10279,2024-01-25 06:24:40,127.5224893,34.9487232
-3.9,-7.2,54.1,10279,2024-01-25 06:24:40,127.5224893,34.9487232
-3.9,-7.2,54.1,10279,2024-01-25 06:24:41,127.5224893,34.9487232
-3.9,-7.1,54.1,10279,2024-01-25 06:24:41,127.5224893,34.9487232
-3.8,-7.2,54.1,10279,2024-01-25 06:24:42,127.5224893,34.9487232
-3.9,-7.2,54.1,10279,2024-01-25 06:24:42,127.5224893,34.9487232
-3.8,-7.2,54.1,10279,2024-01-25 06:24:43,127.5224893,34.9487232
-3.9,-7.2,54.1,10279,2024-01-25 06:24:43,127.5224893,34.9487232
-3.8,-7.3,54.1,10279,2024-01-25 06:24:44,127.5224918,34.9487039
-3.9,-7.3,54.1,10279,2024-01-25 06:24:44,127.5224918,34.9487039
-3.8,-7.4,54.1,10279,2024-01-25 06:24:45,127.5224938,34.9486851
-3.9,-7.3,54.1,10279,2024-01-25 06:24:45,127.5224938,34.9486851
-3.8,-7.2,54.1,10278,2024-01-25 06:24:46,127.5224963,34.9486603
-3.9,-7.3,54.1,10278,2024-01-25 06:24:46,127.5224963,34.9486603
-3.8,-7.3,54.1,10278,2024-01-25 06:24:47,127.5224993,34.9486293
-3.9,-7.3,54.1,10278,2024-01-25 06:24:47,127.5224993,34.9486293
-3.9,-7.3,54.1,10278,2024-01-25 06:24:48,127.5225021,34.948587
-3.8,-7.3,54.1,10278,2024-01-25 06:24:48,127.5225021,34.948587
-3.8,-7.3,54.1,10278,2024-01-25 06:24:49,127.5225107,34.9485371
-3.9,-7.3,54.1,10278,2024-01-25 06:24:49,127.5225107,34.9485371
-3.8,-7.2,54.1,10278,2024-01-25 06:24:50,127.5225161,34.9484878
-3.8,-7.2,54.1,10278,2024-01-25 06:24:51,127.5225161,34.9484878
-3.8,-7.0,54.1,10277,2024-01-25 06:24:52,127.5225189,34.9484352
-3.8,-6.9,54.1,10277,2024-01-25 06:24:52,127.5225184,34.9483749
-3.8,-7.0,54.1,10277,2024-01-25 06:24:53,127.5225184,34.9483749
-3.8,-6.7,54.1,10277,2024-01-25 06:24:53,127.5225159,34.948313
-3.8,-7.3,54.1,10277,2024-01-25 06:24:54,127.5225159,34.948313
-3.8,-7.3,54.1,10277,2024-01-25 06:24:54,127.5225146,34.9482483
-3.7,-7.3,54.1,10277,2024-01-25 06:24:55,127.5225146,34.9482483
-3.7,-7.5,54.2,10277,2024-01-25 06:24:55,127.5225135,34.94818
-3.7,-7.6,54.2,10277,2024-01-25 06:24:56,127.5225135,34.94818
-3.7,-7.6,54.2,10277,2024-01-25 06:24:56,127.5225175,34.9481112
-3.7,-7.6,54.2,10277,2024-01-25 06:24:57,127.5225175,34.9481112
-3.7,-7.5,54.2,10277,2024-01-25 06:24:57,127.5225252,34.9480364
-3.7,-7.6,54.2,10276,2024-01-25 06:24:58,127.5225252,34.9480364
-3.7,-7.5,54.2,10277,2024-01-25 06:24:58,127.5225292,34.9479578
-3.7,-7.7,54.2,10277,2024-01-25 06:24:59,127.5225292,34.9479578
-3.6,-7.4,54.2,10277,2024-01-25 06:25:00,127.52253,34.9478769
-3.6,-7.4,54.2,10277,2024-01-25 06:25:00,127.5225286,34.9477928
-3.6,-7.6,54.2,10277,2024-01-25 06:25:01,127.5225286,34.9477928
-3.6,-7.4,54.2,10277,2024-01-25 06:25:01,127.5225287,34.9477075
-3.6,-7.5,54.2,10277,2024-01-25 06:25:02,127.5225287,34.9477075
-3.6,-7.5,54.2,10277,2024-01-25 06:25:02,127.5225289,34.9476191
-3.6,-7.5,54.2,10277,2024-01-25 06:25:03,127.5225289,34.9476191
-3.6,-7.6,54.3,10276,2024-01-25 06:25:03,127.52253,34.9475297
-3.5,-7.5,54.3,10276,2024-01-25 06:25:04,127.52253,34.9475297
-3.5,-7.6,54.3,10276,2024-01-25 06:25:04,127.5225315,34.9474359
-3.5,-7.7,54.3,10276,2024-01-25 06:25:05,127.5225315,34.9474359
-3.5,-7.6,54.3,10276,2024-01-25 06:25:05,127.5225369,34.9473408
-3.5,-7.7,54.3,10276,2024-01-25 06:25:06,127.5225369,34.9473408
-3.5,-7.6,54.3,10275,2024-01-25 06:25:06,127.5225413,34.9472462
-3.5,-7.6,54.3,10273,2024-01-25 06:25:07,127.5225413,34.9472462
-3.5,-7.4,54.3,10273,2024-01-25 06:25:08,127.5225444,34.9471451
-3.5,-7.5,54.3,10273,2024-01-25 06:25:08,127.5225469,34.9470421
-3.5,-7.6,54.3,10273,2024-01-25 06:25:09,127.5225469,34.9470421
-3.5,-7.8,54.3,10272,2024-01-25 06:25:09,127.5225469,34.9469354
-3.6,-7.7,54.3,10272,2024-01-25 06:25:10,127.5225469,34.9469354
-3.5,-7.6,54.3,10273,2024-01-25 06:25:11,127.5225463,34.9468283
-3.5,-7.6,54.3,10273,2024-01-25 06:25:12,127.5225468,34.9467209
-3.5,-7.6,54.3,10272,2024-01-25 06:25:12,127.522548,34.9466127
-3.6,-7.5,54.3,10272,2024-01-25 06:25:13,127.522548,34.9466127
-3.5,-7.5,54.3,10272,2024-01-25 06:25:13,127.5225478,34.9465039
-3.6,-7.5,54.3,10272,2024-01-25 06:25:14,127.5225478,34.9465039
-3.6,-7.7,54.3,10272,2024-01-25 06:25:15,127.5225469,34.9463943
-3.6,-7.7,54.3,10273,2024-01-25 06:25:15,127.5225474,34.9462827
-3.6,-7.2,54.3,10273,2024-01-25 06:25:16,127.5225474,34.9462827
-3.6,-7.3,54.3,10273,2024-01-25 06:25:16,127.5225503,34.9461705
-3.6,-7.4,54.3,10272,2024-01-25 06:25:17,127.5225503,34.9461705
-3.6,-7.3,54.3,10272,2024-01-25 06:25:17,127.5225532,34.9460617
-3.6,-7.2,54.3,10272,2024-01-25 06:25:18,127.5225532,34.9460617
-3.6,-7.6,54.3,10272,2024-01-25 06:25:18,127.5225561,34.9459535
-3.6,-7.5,54.3,10272,2024-01-25 06:25:19,127.5225561,34.9459535
-3.6,-7.4,54.3,10272,2024-01-25 06:25:19,127.5225608,34.9458442
-3.6,-7.4,54.3,10272,2024-01-25 06:25:20,127.5225608,34.9458442
-3.6,-7.7,54.3,10273,2024-01-25 06:25:20,127.5225645,34.945732
-3.6,-7.9,54.3,10272,2024-01-25 06:25:21,127.5225645,34.945732
-3.6,-7.7,54.3,10271,2024-01-25 06:25:21,127.5225686,34.9456212
-3.6,-7.8,54.3,10271,2024-01-25 06:25:22,127.5225733,34.9455074
-3.6,-7.8,54.3,10272,2024-01-25 06:25:23,127.5225733,34.9455074
-3.6,-7.7,54.3,10272,2024-01-25 06:25:23,127.5225771,34.9453945
-3.6,-7.6,54.3,10272,2024-01-25 06:25:24,127.5225771,34.9453945
-3.6,-7.7,54.3,10272,2024-01-25 06:25:24,127.5225803,34.9452802
-3.6,-8.0,54.3,10272,2024-01-25 06:25:25,127.5225803,34.9452802
-3.6,-7.8,54.3,10273,2024-01-25 06:25:25,127.5225836,34.9451627
-3.6,-7.7,54.3,10273,2024-01-25 06:25:26,127.5225836,34.9451627
-3.6,-7.8,54.3,10273,2024-01-25 06:25:26,127.5225849,34.9450446
-3.6,-7.9,54.3,10272,2024-01-25 06:25:27,127.5225849,34.9450446
-3.6,-8.0,54.3,10272,2024-01-25 06:25:27,127.5225882,34.9449291
-3.6,-7.9,54.3,10272,2024-01-25 06:25:28,127.5225882,34.9449291
-3.6,-7.9,54.3,10271,2024-01-25 06:25:28,127.5225903,34.9448138
-3.6,-7.7,54.3,10271,2024-01-25 06:25:29,127.5225903,34.9448138
-3.6,-7.8,54.3,10271,2024-01-25 06:25:29,127.5225938,34.9446968
-3.6,-7.9,54.3,10270,2024-01-25 06:25:30,127.5225938,34.9446968
-3.6,-7.8,54.3,10270,2024-01-25 06:25:30,127.5225952,34.9445754
-3.6,-7.5,54.3,10269,2024-01-25 06:25:31,127.5225952,34.9445754
-3.6,-7.7,54.4,10269,2024-01-25 06:25:31,127.522596,34.9444567
-3.6,-7.6,54.4,10270,2024-01-25 06:25:32,127.522596,34.9444567
-3.6,-7.5,54.4,10270,2024-01-25 06:25:32,127.5225964,34.9443375
-3.6,-7.6,54.4,10270,2024-01-25 06:25:33,127.5225964,34.9443375
-3.6,-7.6,54.3,10269,2024-01-25 06:25:33,127.5225978,34.9442173
-3.6,-7.6,54.3,10269,2024-01-25 06:25:34,127.5225978,34.9442173
-3.6,-7.6,54.3,10268,2024-01-25 06:25:34,127.5225973,34.944092
-3.6,-7.5,54.3,10268,2024-01-25 06:25:35,127.5225973,34.944092
-3.6,-7.4,54.4,10267,2024-01-25 06:25:35,127.5226005,34.9439668
-3.7,-7.6,54.4,10267,2024-01-25 06:25:36,127.5226005,34.9439668
-3.6,-7.6,54.4,10267,2024-01-25 06:25:36,127.5226034,34.9438437
-3.7,-7.7,54.4,10267,2024-01-25 06:25:37,127.5226034,34.9438437
-3.6,-7.7,54.4,10267,2024-01-25 06:25:37,127.5226088,34.9437168
-3.6,-7.6,54.4,10266,2024-01-25 06:25:38,127.5226088,34.9437168
-3.6,-7.6,54.4,10266,2024-01-25 06:25:38,127.5226127,34.9435871
-3.6,-7.6,54.4,10266,2024-01-25 06:25:39,127.5226127,34.9435871
-3.7,-7.5,54.3,10266,2024-01-25 06:25:39,127.5226201,34.9434549
-3.6,-7.6,54.3,10265,2024-01-25 06:25:40,127.5226201,34.9434549
-3.6,-7.2,54.3,10265,2024-01-25 06:25:40,127.522629,34.9433203
-3.6,-7.1,54.3,10264,2024-01-25 06:25:41,127.522629,34.9433203
-3.6,-7.4,54.4,10264,2024-01-25 06:25:41,127.522638,34.9431832
-3.6,-7.4,54.4,10264,2024-01-25 06:25:42,127.522638,34.9431832
-3.6,-8.5,54.4,10263,2024-01-25 06:25:42,127.5226492,34.9430482
-3.6,-9.7,54.4,10263,2024-01-25 06:25:43,127.5226492,34.9430482
-3.6,-9.6,54.4,10262,2024-01-25 06:25:43,127.5226562,34.9429096
-3.6,-9.8,54.4,10262,2024-01-25 06:25:44,127.5226562,34.9429096
-3.6,-9.3,54.4,10261,2024-01-25 06:25:44,127.5226602,34.9427715
-3.6,-10.0,54.4,10260,2024-01-25 06:25:45,127.5226602,34.9427715
-3.6,-9.8,54.4,10260,2024-01-25 06:25:45,127.5226642,34.9426312
-3.6,-9.6,54.4,10259,2024-01-25 06:25:46,127.5226642,34.9426312
-3.6,-9.7,54.4,10258,2024-01-25 06:25:46,127.522669,34.9424898
-3.6,-10.4,54.4,10258,2024-01-25 06:25:47,127.522669,34.9424898
-3.6,-9.9,54.4,10257,2024-01-25 06:25:47,127.5226733,34.9423477
-3.6,-10.2,54.4,10255,2024-01-25 06:25:48,127.5226733,34.9423477
-3.7,-8.1,54.4,10254,2024-01-25 06:25:48,127.5226747,34.9422067
-3.6,-7.9,54.4,10254,2024-01-25 06:25:49,127.5226747,34.9422067
-3.6,-7.7,54.4,10254,2024-01-25 06:25:49,127.5226736,34.9420693
-3.6,-7.7,54.4,10254,2024-01-25 06:25:50,127.5226736,34.9420693
-3.7,-7.7,54.4,10254,2024-01-25 06:25:50,127.5226658,34.9419423
-3.7,-7.7,54.4,10254,2024-01-25 06:25:51,127.5226658,34.9419423
-3.7,-7.9,54.4,10255,2024-01-25 06:25:51,127.5226514,34.9418286
-3.7,-8.0,54.4,10257,2024-01-25 06:25:52,127.5226514,34.9418286
-3.7,-8.1,54.4,10259,2024-01-25 06:25:52,127.5226399,34.9417333
-3.7,-8.1,54.4,10261,2024-01-25 06:25:53,127.5226399,34.9417333
-3.7,-8.1,54.4,10262,2024-01-25 06:25:53,127.522632,34.9416552
-3.7,-7.8,54.4,10263,2024-01-25 06:25:54,127.522632,34.9416552
-3.7,-7.7,54.4,10264,2024-01-25 06:25:54,127.5226277,34.9416002
-3.7,-7.7,54.4,10265,2024-01-25 06:25:55,127.5226277,34.9416002
-3.7,-7.8,54.3,10266,2024-01-25 06:25:55,127.5226275,34.9415636
-3.7,-7.9,54.3,10266,2024-01-25 06:25:56,127.5226275,34.9415636
-3.7,-7.8,54.3,10267,2024-01-25 06:25:56,127.5226267,34.9415466
-3.7,-7.8,54.3,10267,2024-01-25 06:25:57,127.5226267,34.9415466
-3.7,-7.9,54.3,10267,2024-01-25 06:25:57,127.5226256,34.9415441
-3.7,-7.8,54.3,10268,2024-01-25 06:25:58,127.5226256,34.9415441
-3.7,-7.9,54.3,10268,2024-01-25 06:25:58,127.522625,34.9415489
-3.7,-7.9,54.3,10268,2024-01-25 06:25:59,127.522625,34.9415489
-3.7,-8.0,54.3,10268,2024-01-25 06:25:59,127.5226261,34.9415557
-3.7,-7.9,54.3,10268,2024-01-25 06:26:00,127.5226261,34.9415557
-3.8,-7.9,54.3,10268,2024-01-25 06:26:00,127.5226269,34.9415626
-3.7,-7.9,54.3,10268,2024-01-25 06:26:01,127.5226269,34.9415626
-3.7,-7.8,54.3,10268,2024-01-25 06:26:01,127.5226273,34.9415682
-3.7,-7.8,54.3,10268,2024-01-25 06:26:02,127.5226273,34.9415682
-3.7,-7.8,54.3,10268,2024-01-25 06:26:02,127.5226275,34.9415724
-3.7,-7.9,54.3,10268,2024-01-25 06:26:03,127.5226275,34.9415724
-3.7,-7.8,54.3,10268,2024-01-25 06:26:03,127.5226277,34.9415754
-3.8,-7.9,54.3,10268,2024-01-25 06:26:04,127.5226277,34.9415754
-3.7,-7.8,54.3,10268,2024-01-25 06:26:04,127.5226277,34.9415773
-3.8,-7.8,54.3,10268,2024-01-25 06:26:05,127.5226277,34.9415773
-3.8,-7.8,54.3,10268,2024-01-25 06:26:05,127.5226278,34.9415786
-3.8,-7.8,54.3,10268,2024-01-25 06:26:06,127.5226278,34.9415786
-3.8,-7.8,54.3,10268,2024-01-25 06:26:06,127.5226278,34.9415793
-3.8,-7.8,54.3,10268,2024-01-25 06:26:07,127.5226278,34.9415793
-3.8,-7.7,54.3,10268,2024-01-25 06:26:07,127.5226278,34.9415798
-3.7,-7.8,54.3,10268,2024-01-25 06:26:08,127.5226278,34.9415798
-3.8,-7.7,54.3,10268,2024-01-25 06:26:08,127.5226278,34.94158
-3.7,-7.8,54.3,10268,2024-01-25 06:26:09,127.5226278,34.94158
-3.7,-7.7,54.3,10268,2024-01-25 06:26:09,127.5226278,34.9415801
-3.7,-7.8,54.3,10269,2024-01-25 06:26:10,127.5226278,34.9415801
-3.7,-7.7,54.3,10268,2024-01-25 06:26:10,127.5226278,34.9415802
-3.7,-7.7,54.3,10268,2024-01-25 06:26:11,127.5226278,34.9415802
-3.7,-7.8,54.3,10269,2024-01-25 06:26:11,127.5226278,34.9415802
-3.7,-7.7,54.3,10269,2024-01-25 06:26:12,127.5226278,34.9415802
-3.7,-7.7,54.3,10269,2024-01-25 06:26:12,127.5226278,34.9415802
-3.7,-7.8,54.3,10269,2024-01-25 06:26:13,127.5226278,34.9415802
-3.7,-7.8,54.2,10269,2024-01-25 06:26:13,127.5226278,34.9415802
-3.7,-7.7,54.2,10269,2024-01-25 06:26:14,127.5226278,34.9415802
-3.7,-7.7,54.2,10268,2024-01-25 06:26:14,127.5226278,34.9415802
-3.7,-7.7,54.2,10268,2024-01-25 06:26:15,127.5226278,34.9415802
-3.7,-7.7,54.3,10269,2024-01-25 06:26:15,127.5226278,34.9415802
-3.7,-7.8,54.3,10268,2024-01-25 06:26:16,127.5226278,34.9415802
-3.7,-7.8,54.3,10268,2024-01-25 06:26:16,127.5226278,34.9415802
-3.7,-7.8,54.3,10269,2024-01-25 06:26:17,127.5226278,34.9415802
-3.7,-7.7,54.3,10269,2024-01-25 06:26:17,127.5226278,34.9415802
-3.7,-7.7,54.3,10268,2024-01-25 06:26:18,127.5226278,34.9415802
-3.7,-7.7,54.3,10268,2024-01-25 06:26:18,127.5226278,34.9415802
-3.7,-7.7,54.3,10269,2024-01-25 06:26:19,127.5226278,34.9415802
-3.7,-7.6,54.3,10269,2024-01-25 06:26:19,127.5226278,34.9415802
-3.6,-7.6,54.3,10269,2024-01-25 06:26:20,127.5226278,34.9415802
-3.7,-7.7,54.3,10269,2024-01-25 06:26:20,127.5226278,34.9415802
-3.7,-7.6,54.3,10269,2024-01-25 06:26:21,127.5226278,34.9415802
-3.7,-7.7,54.3,10269,2024-01-25 06:26:21,127.5226278,34.9415802
-3.7,-7.6,54.3,10269,2024-01-25 06:26:22,127.5226278,34.9415802
-3.7,-7.7,54.3,10269,2024-01-25 06:26:22,127.5226278,34.9415802
-3.7,-7.6,54.3,10269,2024-01-25 06:26:23,127.5226278,34.9415802
-3.6,-7.7,54.3,10269,2024-01-25 06:26:23,127.5226278,34.9415802
-3.7,-7.8,54.3,10269,2024-01-25 06:26:24,127.5226278,34.9415802
-3.6,-7.7,54.3,10269,2024-01-25 06:26:24,127.5226278,34.9415802
-3.6,-7.8,54.3,10269,2024-01-25 06:26:25,127.5226278,34.9415802
-3.6,-7.7,54.3,10269,2024-01-25 06:26:25,127.5226278,34.9415802
-3.7,-7.6,54.3,10269,2024-01-25 06:26:26,127.5226278,34.9415802
-3.6,-7.8,54.3,10269,2024-01-25 06:26:26,127.5226278,34.9415802
-3.7,-7.7,54.3,10268,2024-01-25 06:26:27,127.5226278,34.9415802
-3.6,-7.7,54.3,10269,2024-01-25 06:26:27,127.5226278,34.9415802
-3.6,-7.7,54.3,10268,2024-01-25 06:26:28,127.5226278,34.9415802
-3.7,-7.6,54.3,10268,2024-01-25 06:26:28,127.5226287,34.9415795
-3.7,-7.6,54.3,10268,2024-01-25 06:26:29,127.5226287,34.9415795
-3.6,-7.8,54.3,10268,2024-01-25 06:26:29,127.5226273,34.9415701
-3.6,-7.7,54.3,10268,2024-01-25 06:26:30,127.5226273,34.9415701
-3.7,-7.7,54.3,10268,2024-01-25 06:26:30,127.5226257,34.9415514
-3.7,-7.6,54.3,10268,2024-01-25 06:26:31,127.5226257,34.9415514
-3.6,-7.4,54.4,10268,2024-01-25 06:26:31,127.5226244,34.9415207
-3.6,-7.8,54.4,10268,2024-01-25 06:26:32,127.5226244,34.9415207
-3.6,-7.9,54.4,10267,2024-01-25 06:26:32,127.52262,34.9414743
-3.7,-7.8,54.4,10267,2024-01-25 06:26:33,127.52262,34.9414743
-3.7,-7.9,54.3,10267,2024-01-25 06:26:33,127.5226153,34.9414196
-3.7,-7.9,54.3,10266,2024-01-25 06:26:34,127.5226153,34.9414196
-3.7,-7.9,54.3,10265,2024-01-25 06:26:34,127.5226104,34.9413516
-3.7,-7.8,54.3,10265,2024-01-25 06:26:35,127.5226104,34.9413516
